sigma_0.1_tau,sigma_0.1_strain,sigma_0.1_strain_rate,sigma_0.2_tau,sigma_0.2_strain,sigma_0.2_strain_rate
2.57000000e+00,1.59436885e+00,3.47407156e-01,2.57000000e+00,4.29947848e+00,5.15742459e+00
2.58000000e+00,1.59785833e+00,3.48948760e-01,2.58000000e+00,4.35228779e+00,5.28093090e+00
2.59000000e+00,1.60136334e+00,3.50500721e-01,2.59000000e+00,4.40637495e+00,5.40871557e+00
2.60000000e+00,1.60488397e+00,3.52063134e-01,2.60000000e+00,4.46178462e+00,5.54096730e+00
2.61000000e+00,1.60842033e+00,3.53636093e-01,2.61000000e+00,4.51856347e+00,5.67788467e+00
2.62000000e+00,1.61197253e+00,3.55219693e-01,2.62000000e+00,4.57676023e+00,5.81967670e+00
2.63000000e+00,1.61554067e+00,3.56814030e-01,2.63000000e+00,4.63642587e+00,5.96656342e+00
2.64000000e+00,1.61912486e+00,3.58419204e-01,2.64000000e+00,4.69761363e+00,6.11877661e+00
2.65000000e+00,1.62272522e+00,3.60035312e-01,2.65000000e+00,4.76037924e+00,6.27656043e+00
2.66000000e+00,1.62634184e+00,3.61662454e-01,2.66000000e+00,4.82478096e+00,6.44017219e+00
2.67000000e+00,1.62997485e+00,3.63300731e-01,2.67000000e+00,4.89087979e+00,6.60988311e+00
2.68000000e+00,1.63362435e+00,3.64950246e-01,2.68000000e+00,4.95873958e+00,6.78597921e+00
2.69000000e+00,1.63729046e+00,3.66611102e-01,2.69000000e+00,5.02842720e+00,6.96876212e+00
2.70000000e+00,1.64097329e+00,3.68283404e-01,2.70000000e+00,5.10001271e+00,7.15855011e+00
2.71000000e+00,1.64467297e+00,3.69967257e-01,2.71000000e+00,5.17356950e+00,7.35567903e+00
2.72000000e+00,1.64838960e+00,3.71662769e-01,2.72000000e+00,5.24917453e+00,7.56050341e+00
2.73000000e+00,1.65212330e+00,3.73370048e-01,2.73000000e+00,5.32690851e+00,7.77339759e+00
2.74000000e+00,1.65587419e+00,3.75089203e-01,2.74000000e+00,5.40685607e+00,7.99475694e+00
2.75000000e+00,1.65964239e+00,3.76820346e-01,2.75000000e+00,5.48910607e+00,8.22499910e+00
2.76000000e+00,1.66342803e+00,3.78563588e-01,2.76000000e+00,5.57375172e+00,8.46456541e+00
2.77000000e+00,1.66723122e+00,3.80319042e-01,2.77000000e+00,5.66089094e+00,8.71392230e+00
2.78000000e+00,1.67105209e+00,3.82086825e-01,2.78000000e+00,5.75062657e+00,8.97356283e+00
2.79000000e+00,1.67489076e+00,3.83867051e-01,2.79000000e+00,5.84306665e+00,9.24400837e+00
2.80000000e+00,1.67874735e+00,3.85659839e-01,2.80000000e+00,5.93832476e+00,9.52581025e+00
2.81000000e+00,1.68262201e+00,3.87465307e-01,2.81000000e+00,6.03652027e+00,9.81955167e+00
2.82000000e+00,1.68651484e+00,3.89283576e-01,2.82000000e+00,6.13777877e+00,1.01258496e+01
2.83000000e+00,1.69042599e+00,3.91114767e-01,2.83000000e+00,6.24223234e+00,1.04453568e+01
2.84000000e+00,1.69435558e+00,3.92959003e-01,2.84000000e+00,6.35001998e+00,1.07787641e+01
2.85000000e+00,1.69830375e+00,3.94816410e-01,2.85000000e+00,6.46128801e+00,1.11268027e+01
2.86000000e+00,1.70227062e+00,3.96687114e-01,2.86000000e+00,6.57619047e+00,1.14902463e+01
2.87000000e+00,1.70625633e+00,3.98571242e-01,2.87000000e+00,6.69488961e+00,1.18699143e+01
2.88000000e+00,1.71026102e+00,4.00468923e-01,2.88000000e+00,6.81755635e+00,1.22666737e+01
2.89000000e+00,1.71428482e+00,4.02380288e-01,2.89000000e+00,6.94437078e+00,1.26814428e+01
2.90000000e+00,1.71832788e+00,4.04305471e-01,2.90000000e+00,7.07552271e+00,1.31151936e+01
2.91000000e+00,1.72239032e+00,4.06244604e-01,2.91000000e+00,7.21121226e+00,1.35689551e+01
2.92000000e+00,1.72647230e+00,4.08197823e-01,2.92000000e+00,7.35165043e+00,1.40438168e+01
2.93000000e+00,1.73057395e+00,4.10165266e-01,2.93000000e+00,7.49705976e+00,1.45409322e+01
2.94000000e+00,1.73469542e+00,4.12147072e-01,2.94000000e+00,7.64767498e+00,1.50615223e+01
2.95000000e+00,1.73883686e+00,4.14143380e-01,2.95000000e+00,7.80374377e+00,1.56068793e+01
2.96000000e+00,1.74299840e+00,4.16154335e-01,2.96000000e+00,7.96552748e+00,1.61783713e+01
2.97000000e+00,1.74718020e+00,4.18180080e-01,2.97000000e+00,8.13330194e+00,1.67774455e+01
2.98000000e+00,1.75138241e+00,4.20220760e-01,2.98000000e+00,8.30735827e+00,1.74056335e+01
2.99000000e+00,1.75560517e+00,4.22276524e-01,2.99000000e+00,8.48800383e+00,1.80645552e+01
3.00000000e+00,1.75984865e+00,4.24347521e-01,3.00000000e+00,8.67556307e+00,1.87559239e+01
3.01000000e+00,1.76411299e+00,4.26433903e-01,3.01000000e+00,8.87037858e+00,1.94815511e+01
3.02000000e+00,1.76839835e+00,4.28535822e-01,3.02000000e+00,9.07281209e+00,2.02433515e+01
3.03000000e+00,1.77270488e+00,4.30653435e-01,3.03000000e+00,9.28324557e+00,2.10433483e+01
3.04000000e+00,1.77703275e+00,4.32786899e-01,3.04000000e+00,9.50208236e+00,2.18836789e+01
3.05000000e+00,1.78138211e+00,4.34936372e-01,3.05000000e+00,9.72974836e+00,2.27666001e+01
3.06000000e+00,1.78575313e+00,4.37102016e-01,3.06000000e+00,9.96669330e+00,2.36944941e+01
3.07000000e+00,1.79014597e+00,4.39283993e-01,3.07000000e+00,1.02133921e+01,2.46698746e+01
3.08000000e+00,1.79456080e+00,4.41482471e-01,3.08000000e+00,1.04703460e+01,2.56953924e+01
3.09000000e+00,1.79899777e+00,4.43697615e-01,3.09000000e+00,1.07380844e+01,2.67738423e+01
3.10000000e+00,1.80345707e+00,4.45929595e-01,3.10000000e+00,1.10171661e+01,2.79081690e+01
3.11000000e+00,1.80793886e+00,4.48178583e-01,3.11000000e+00,1.13081808e+01,2.91014742e+01
3.12000000e+00,1.81244330e+00,4.50444754e-01,3.12000000e+00,1.16117511e+01,3.03570230e+01
3.13000000e+00,1.81697059e+00,4.52728282e-01,3.13000000e+00,1.19285336e+01,3.16782508e+01
3.14000000e+00,1.82152088e+00,4.55029346e-01,3.14000000e+00,1.22592213e+01,3.30687709e+01
3.15000000e+00,1.82609436e+00,4.57348128e-01,3.15000000e+00,1.26045451e+01,3.45323815e+01
3.16000000e+00,1.83069121e+00,4.59684810e-01,3.16000000e+00,1.29652758e+01,3.60730732e+01
3.17000000e+00,1.83531161e+00,4.62039577e-01,3.17000000e+00,1.33422262e+01,3.76950371e+01
3.18000000e+00,1.83995573e+00,4.64412618e-01,3.18000000e+00,1.37362529e+01,3.94026729e+01
3.19000000e+00,1.84462377e+00,4.66804122e-01,3.19000000e+00,1.41482589e+01,4.12005971e+01
3.20000000e+00,1.84931592e+00,4.69214283e-01,3.20000000e+00,1.45791954e+01,4.30936519e+01
3.21000000e+00,1.85403235e+00,4.71643295e-01,3.21000000e+00,1.50300646e+01,4.50869147e+01
3.22000000e+00,1.85877326e+00,4.74091357e-01,3.22000000e+00,1.55019216e+01,4.71857072e+01
3.23000000e+00,1.86353885e+00,4.76558669e-01,3.23000000e+00,1.59958777e+01,4.93956061e+01
3.24000000e+00,1.86832930e+00,4.79045433e-01,3.24000000e+00,1.65131022e+01,5.17224540e+01
3.25000000e+00,1.87314482e+00,4.81551857e-01,3.25000000e+00,1.70548259e+01,5.41723702e+01
3.26000000e+00,1.87798560e+00,4.84078148e-01,3.26000000e+00,1.76223436e+01,5.67517637e+01
3.27000000e+00,1.88285185e+00,4.86624518e-01,3.27000000e+00,1.82170170e+01,5.94673457e+01
3.28000000e+00,1.88774376e+00,4.89191180e-01,3.28000000e+00,1.88402785e+01,6.23261439e+01
3.29000000e+00,1.89266154e+00,4.91778352e-01,3.29000000e+00,1.94936336e+01,6.53355170e+01
3.30000000e+00,1.89760541e+00,4.94386254e-01,3.30000000e+00,2.01786653e+01,6.85031709e+01
3.31000000e+00,1.90257556e+00,4.97015108e-01,3.31000000e+00,2.08970371e+01,7.18371760e+01
3.32000000e+00,1.90757221e+00,4.99665140e-01,3.32000000e+00,2.16504970e+01,7.53459848e+01
3.33000000e+00,1.91259557e+00,5.02336580e-01,3.33000000e+00,2.24408815e+01,7.90384520e+01
3.34000000e+00,1.91764587e+00,5.05029659e-01,3.34000000e+00,2.32701200e+01,8.29238550e+01
3.35000000e+00,1.92272332e+00,5.07744613e-01,3.35000000e+00,2.41402392e+01,8.70119162e+01
3.36000000e+00,1.92782813e+00,5.10481679e-01,3.36000000e+00,2.50533675e+01,9.13128266e+01
3.37000000e+00,1.93296054e+00,5.13241100e-01,3.37000000e+00,2.60117402e+01,9.58372709e+01
3.38000000e+00,1.93812078e+00,5.16023120e-01,3.38000000e+00,2.70177047e+01,1.00596454e+02
3.39000000e+00,1.94330906e+00,5.18827989e-01,3.39000000e+00,2.80737260e+01,1.05602129e+02
3.40000000e+00,1.94852562e+00,5.21655956e-01,3.40000000e+00,2.91823923e+01,1.10866628e+02
3.41000000e+00,1.95377069e+00,5.24507279e-01,3.41000000e+00,3.03464212e+01,1.16402891e+02
3.42000000e+00,1.95904451e+00,5.27382215e-01,3.42000000e+00,3.15686662e+01,1.22224502e+02
3.43000000e+00,1.96434732e+00,5.30281027e-01,3.43000000e+00,3.28521234e+01,1.28345721e+02
3.44000000e+00,1.96967936e+00,5.33203981e-01,3.44000000e+00,3.41999386e+01,1.34781524e+02
3.45000000e+00,1.97504087e+00,5.36151347e-01,3.45000000e+00,3.56154150e+01,1.41547636e+02
3.46000000e+00,1.98043211e+00,5.39123398e-01,3.46000000e+00,3.71020208e+01,1.48660577e+02
3.47000000e+00,1.98585331e+00,5.42120412e-01,3.47000000e+00,3.86633978e+01,1.56137699e+02
3.48000000e+00,1.99130474e+00,5.45142670e-01,3.48000000e+00,4.03033701e+01,1.63997234e+02
3.49000000e+00,1.99678664e+00,5.48190457e-01,3.49000000e+00,4.20259535e+01,1.72258338e+02
3.50000000e+00,2.00229928e+00,5.51264063e-01,3.50000000e+00,4.38353649e+01,1.80941140e+02
3.51000000e+00,2.00784292e+00,5.54363781e-01,3.51000000e+00,4.57360328e+01,1.90066792e+02
3.52000000e+00,2.01341782e+00,5.57489908e-01,3.52000000e+00,4.77326081e+01,1.99657524e+02
3.53000000e+00,2.01902425e+00,5.60642747e-01,3.53000000e+00,4.98299750e+01,2.09736695e+02
3.54000000e+00,2.02466247e+00,5.63822604e-01,3.54000000e+00,5.20332636e+01,2.20328859e+02
3.55000000e+00,2.03033277e+00,5.67029789e-01,3.55000000e+00,5.43478618e+01,2.31459817e+02
3.56000000e+00,2.03603542e+00,5.70264618e-01,3.56000000e+00,5.67794286e+01,2.43156686e+02
3.57000000e+00,2.04177069e+00,5.73527409e-01,3.57000000e+00,5.93339083e+01,2.55447965e+02
3.58000000e+00,2.04753888e+00,5.76818489e-01,3.58000000e+00,6.20175443e+01,2.68363607e+02
3.59000000e+00,2.05334026e+00,5.80138184e-01,3.59000000e+00,6.48368952e+01,2.81935088e+02
3.60000000e+00,2.05917513e+00,5.83486830e-01,3.60000000e+00,6.77988501e+01,2.96195489e+02
3.61000000e+00,2.06504378e+00,5.86864765e-01,3.61000000e+00,7.09106459e+01,3.11179573e+02
3.62000000e+00,2.07094650e+00,5.90272333e-01,3.62000000e+00,7.41798846e+01,3.26923874e+02
3.63000000e+00,2.07688360e+00,5.93709882e-01,3.63000000e+00,7.76145524e+01,3.43466784e+02
3.64000000e+00,2.08285538e+00,5.97177767e-01,3.64000000e+00,8.12230389e+01,3.60848647e+02
3.65000000e+00,2.08886214e+00,6.00676346e-01,3.65000000e+00,8.50141575e+01,3.79111858e+02
3.66000000e+00,2.09490420e+00,6.04205984e-01,3.66000000e+00,8.89971671e+01,3.98300967e+02
3.67000000e+00,2.10098187e+00,6.07767050e-01,3.67000000e+00,9.31817950e+01,4.18462786e+02
3.68000000e+00,2.10709547e+00,6.11359922e-01,3.68000000e+00,9.75782600e+01,4.39646505e+02
3.69000000e+00,2.11324532e+00,6.14984978e-01,3.69000000e+00,1.02197298e+02,4.61903811e+02
3.70000000e+00,2.11943174e+00,6.18642607e-01,3.70000000e+00,1.07050188e+02,4.85289015e+02
3.71000000e+00,2.12565508e+00,6.22333200e-01,3.71000000e+00,1.12148780e+02,5.09859184e+02
3.72000000e+00,2.13191565e+00,6.26057157e-01,3.72000000e+00,1.17505523e+02,5.35674279e+02
3.73000000e+00,2.13821380e+00,6.29814881e-01,3.73000000e+00,1.23133496e+02,5.62797302e+02
3.74000000e+00,2.14454986e+00,6.33606784e-01,3.74000000e+00,1.29046440e+02,5.91294453e+02
3.75000000e+00,2.15092420e+00,6.37433283e-01,3.75000000e+00,1.35258793e+02,6.21235284e+02
3.76000000e+00,2.15733714e+00,6.41294802e-01,3.76000000e+00,1.41785722e+02,6.52692877e+02
3.77000000e+00,2.16378906e+00,6.45191769e-01,3.77000000e+00,1.48643162e+02,6.85744015e+02
3.78000000e+00,2.17028031e+00,6.49124622e-01,3.78000000e+00,1.55847856e+02,7.20469377e+02
3.79000000e+00,2.17681125e+00,6.53093804e-01,3.79000000e+00,1.63417393e+02,7.56953726e+02
3.80000000e+00,2.18338224e+00,6.57099764e-01,3.80000000e+00,1.71370254e+02,7.95286123e+02
3.81000000e+00,2.18999367e+00,6.61142962e-01,3.81000000e+00,1.79725856e+02,8.35560142e+02
3.82000000e+00,2.19664591e+00,6.65223859e-01,3.82000000e+00,1.88504597e+02,8.77874096e+02
3.83000000e+00,2.20333934e+00,6.69342929e-01,3.83000000e+00,1.97727910e+02,9.22331282e+02
3.84000000e+00,2.21007435e+00,6.73500649e-01,3.84000000e+00,2.07418312e+02,9.69040227e+02
3.85000000e+00,2.21685132e+00,6.77697508e-01,3.85000000e+00,2.17599462e+02,1.01811496e+03
3.86000000e+00,2.22367066e+00,6.81933997e-01,3.86000000e+00,2.28296214e+02,1.06967528e+03
3.87000000e+00,2.23053277e+00,6.86210621e-01,3.87000000e+00,2.39534685e+02,1.12384706e+03
3.88000000e+00,2.23743805e+00,6.90527888e-01,3.88000000e+00,2.51342310e+02,1.18076254e+03
3.89000000e+00,2.24438691e+00,6.94886317e-01,3.89000000e+00,2.63747917e+02,1.24056068e+03
3.90000000e+00,2.25137978e+00,6.99286434e-01,3.90000000e+00,2.76781792e+02,1.30338746e+03
3.91000000e+00,2.25841706e+00,7.03728774e-01,3.91000000e+00,2.90475754e+02,1.36939625e+03
3.92000000e+00,2.26549920e+00,7.08213881e-01,3.92000000e+00,3.04863236e+02,1.43874820e+03
3.93000000e+00,2.27262663e+00,7.12742306e-01,3.93000000e+00,3.19979362e+02,1.51161262e+03
3.94000000e+00,2.27979977e+00,7.17314611e-01,3.94000000e+00,3.35861036e+02,1.58816739e+03
3.95000000e+00,2.28701909e+00,7.21931367e-01,3.95000000e+00,3.52547030e+02,1.66859942e+03
3.96000000e+00,2.29428502e+00,7.26593152e-01,3.96000000e+00,3.70078081e+02,1.75310505e+03
3.97000000e+00,2.30159802e+00,7.31300555e-01,3.97000000e+00,3.88496987e+02,1.84189059e+03
3.98000000e+00,2.30895856e+00,7.36054177e-01,3.98000000e+00,4.07848715e+02,1.93517280e+03
3.99000000e+00,2.31636711e+00,7.40854624e-01,3.99000000e+00,4.28180509e+02,2.03317940e+03
4.00000000e+00,2.32382414e+00,7.45702516e-01,4.00000000e+00,4.49542005e+02,2.13614967e+03
4.01000000e+00,2.33133012e+00,7.50598482e-01,4.01000000e+00,4.71985355e+02,2.24433498e+03
4.02000000e+00,2.33888555e+00,7.55543160e-01,4.02000000e+00,4.95565350e+02,2.35799946e+03
4.03000000e+00,2.34649092e+00,7.60537202e-01,4.03000000e+00,5.20339556e+02,2.47742058e+03
4.04000000e+00,2.35414674e+00,7.65581267e-01,4.04000000e+00,5.46368455e+02,2.60288990e+03
4.05000000e+00,2.36185350e+00,7.70676029e-01,4.05000000e+00,5.73715592e+02,2.73471374e+03
4.06000000e+00,2.36961172e+00,7.75822169e-01,4.06000000e+00,6.02447731e+02,2.87321390e+03
4.07000000e+00,2.37742192e+00,7.81020383e-01,4.07000000e+00,6.32635016e+02,3.01872852e+03
4.08000000e+00,2.38528464e+00,7.86271379e-01,4.08000000e+00,6.64351145e+02,3.17161285e+03
4.09000000e+00,2.39320040e+00,7.91575873e-01,4.09000000e+00,6.97673546e+02,3.33224013e+03
4.10000000e+00,2.40116974e+00,7.96934598e-01,4.10000000e+00,7.32683571e+02,3.50100249e+03
4.11000000e+00,2.40919322e+00,8.02348296e-01,4.11000000e+00,7.69466691e+02,3.67831195e+03
4.12000000e+00,2.41727140e+00,8.07817725e-01,4.12000000e+00,8.08112704e+02,3.86460137e+03
4.13000000e+00,2.42540484e+00,8.13343652e-01,4.13000000e+00,8.48715960e+02,4.06032555e+03
4.14000000e+00,2.43359411e+00,8.18926862e-01,4.14000000e+00,8.91375583e+02,4.26596231e+03
4.15000000e+00,2.44183979e+00,8.24568150e-01,4.15000000e+00,9.36195720e+02,4.48201368e+03
4.16000000e+00,2.45014247e+00,8.30268326e-01,4.16000000e+00,9.83285791e+02,4.70900711e+03
4.17000000e+00,2.45850275e+00,8.36028214e-01,4.17000000e+00,1.03276076e+03,4.94749677e+03
4.18000000e+00,2.46692124e+00,8.41848654e-01,4.18000000e+00,1.08474141e+03,5.19806489e+03
4.19000000e+00,2.47539855e+00,8.47730498e-01,4.19000000e+00,1.13935464e+03,5.46132319e+03
4.20000000e+00,2.48393529e+00,8.53674616e-01,4.20000000e+00,1.19673378e+03,5.73791436e+03
4.21000000e+00,2.49253211e+00,8.59681890e-01,4.21000000e+00,1.25701892e+03,6.02851366e+03
4.22000000e+00,2.50118964e+00,8.65753222e-01,4.22000000e+00,1.32035722e+03,6.33383053e+03
4.23000000e+00,2.50990854e+00,8.71889526e-01,4.23000000e+00,1.38690333e+03,6.65461035e+03
4.24000000e+00,2.51868945e+00,8.78091736e-01,4.24000000e+00,1.45681969e+03,6.99163626e+03
4.25000000e+00,2.52753306e+00,8.84360799e-01,4.25000000e+00,1.53027700e+03,7.34573103e+03
4.26000000e+00,2.53644004e+00,8.90697682e-01,4.26000000e+00,1.60745459e+03,7.71775914e+03
4.27000000e+00,2.54541107e+00,8.97103368e-01,4.27000000e+00,1.68854088e+03,8.10862882e+03
4.28000000e+00,2.55444686e+00,9.03578860e-01,4.28000000e+00,1.77373382e+03,8.51929431e+03
4.29000000e+00,2.56354811e+00,9.10125176e-01,4.29000000e+00,1.86324141e+03,8.95075819e+03
4.30000000e+00,2.57271555e+00,9.16743356e-01,4.30000000e+00,1.95728214e+03,9.40407380e+03
4.31000000e+00,2.58194989e+00,9.23434457e-01,4.31000000e+00,2.05608562e+03,9.88034783e+03
4.32000000e+00,2.59125189e+00,9.30199555e-01,4.32000000e+00,2.15989305e+03,1.03807430e+04
4.33000000e+00,2.60062228e+00,9.37039748e-01,4.33000000e+00,2.26895786e+03,1.09064810e+04
4.34000000e+00,2.61006185e+00,9.43956153e-01,4.34000000e+00,2.38354631e+03,1.14588452e+04
4.35000000e+00,2.61957135e+00,9.50949908e-01,4.35000000e+00,2.50393816e+03,1.20391843e+04
4.36000000e+00,2.62915157e+00,9.58022173e-01,4.36000000e+00,2.63042731e+03,1.26489149e+04
4.37000000e+00,2.63880331e+00,9.65174129e-01,4.37000000e+00,2.76332256e+03,1.32895257e+04
4.38000000e+00,2.64852738e+00,9.72406979e-01,4.38000000e+00,2.90294837e+03,1.39625806e+04
4.39000000e+00,2.65832460e+00,9.79721950e-01,4.39000000e+00,3.04964560e+03,1.46697226e+04
4.40000000e+00,2.66819580e+00,9.87120292e-01,4.40000000e+00,3.20377238e+03,1.54126783e+04
4.41000000e+00,2.67814183e+00,9.94603278e-01,4.41000000e+00,3.36570499e+03,1.61932614e+04
4.42000000e+00,2.68816356e+00,1.00217221e+00,4.42000000e+00,3.53583877e+03,1.70133775e+04
4.43000000e+00,2.69826184e+00,1.00982840e+00,4.43000000e+00,3.71458906e+03,1.78750288e+04
4.44000000e+00,2.70843757e+00,1.01757320e+00,4.44000000e+00,3.90239224e+03,1.87803189e+04
4.45000000e+00,2.71869165e+00,1.02540799e+00,4.45000000e+00,4.09970682e+03,1.97314579e+04
4.46000000e+00,2.72902499e+00,1.03333417e+00,4.46000000e+00,4.30701450e+03,2.07307678e+04
4.47000000e+00,2.73943852e+00,1.04135317e+00,4.47000000e+00,4.52482139e+03,2.17806884e+04
4.48000000e+00,2.74993319e+00,1.04946644e+00,4.48000000e+00,4.75365921e+03,2.28837827e+04
4.49000000e+00,2.76050994e+00,1.05767547e+00,4.49000000e+00,4.99408665e+03,2.40427438e+04
4.50000000e+00,2.77116976e+00,1.06598177e+00,4.50000000e+00,5.24669066e+03,2.52604011e+04
4.51000000e+00,2.78191363e+00,1.07438689e+00,4.51000000e+00,5.51208794e+03,2.65397273e+04
4.52000000e+00,2.79274255e+00,1.08289240e+00,4.52000000e+00,5.79092639e+03,2.78838457e+04
4.53000000e+00,2.80365755e+00,1.09149990e+00,4.53000000e+00,6.08388677e+03,2.92960377e+04
4.54000000e+00,2.81465966e+00,1.10021105e+00,4.54000000e+00,6.39168428e+03,3.07797508e+04
4.55000000e+00,2.82574994e+00,1.10902750e+00,4.55000000e+00,6.71507035e+03,3.23386074e+04
4.56000000e+00,2.83692945e+00,1.11795097e+00,4.56000000e+00,7.05483448e+03,3.39764131e+04
4.57000000e+00,2.84819928e+00,1.12698319e+00,4.57000000e+00,7.41180615e+03,3.56971664e+04
4.58000000e+00,2.85956054e+00,1.13612594e+00,4.58000000e+00,7.78685683e+03,3.75050681e+04
4.59000000e+00,2.87101435e+00,1.14538103e+00,4.59000000e+00,8.18090215e+03,3.94045319e+04
4.60000000e+00,2.88256185e+00,1.15475031e+00,4.60000000e+00,8.59490410e+03,4.14001951e+04
4.61000000e+00,2.89420421e+00,1.16423567e+00,4.61000000e+00,9.02987339e+03,4.34969297e+04
4.62000000e+00,2.90594260e+00,1.17383903e+00,4.62000000e+00,9.48687194e+03,4.56998546e+04
4.63000000e+00,2.91777822e+00,1.18356236e+00,4.63000000e+00,9.96701542e+03,4.80143477e+04
4.64000000e+00,2.92971230e+00,1.19340767e+00,4.64000000e+00,1.04714760e+04,5.04460595e+04
4.65000000e+00,2.94174607e+00,1.20337701e+00,4.65000000e+00,1.10014853e+04,5.30009267e+04
4.66000000e+00,2.95388080e+00,1.21347246e+00,4.66000000e+00,1.15583371e+04,5.56851865e+04
4.67000000e+00,2.96611776e+00,1.22369617e+00,4.67000000e+00,1.21433911e+04,5.85053920e+04
4.68000000e+00,2.97845826e+00,1.23405031e+00,4.68000000e+00,1.27580753e+04,6.14684283e+04
4.69000000e+00,2.99090363e+00,1.24453712e+00,4.69000000e+00,1.34038906e+04,6.45815291e+04
4.70000000e+00,3.00345522e+00,1.25515887e+00,4.70000000e+00,1.40824136e+04,6.78522946e+04
4.71000000e+00,3.01611440e+00,1.26591789e+00,4.71000000e+00,1.47953007e+04,7.12887097e+04
4.72000000e+00,3.02888256e+00,1.27681654e+00,4.72000000e+00,1.55442923e+04,7.48991639e+04
4.73000000e+00,3.04176114e+00,1.28785727e+00,4.73000000e+00,1.63312170e+04,7.86924714e+04
4.74000000e+00,3.05475156e+00,1.29904253e+00,4.74000000e+00,1.71579960e+04,8.26778930e+04
4.75000000e+00,3.06785531e+00,1.31037488e+00,4.75000000e+00,1.80266475e+04,8.68651583e+04
4.76000000e+00,3.08107388e+00,1.32185690e+00,4.76000000e+00,1.89392924e+04,9.12644900e+04
4.77000000e+00,3.09440879e+00,1.33349123e+00,4.77000000e+00,1.98981587e+04,9.58866280e+04
4.78000000e+00,3.10786160e+00,1.34528058e+00,4.78000000e+00,2.09055873e+04,1.00742857e+05
4.79000000e+00,3.12143388e+00,1.35722771e+00,4.79000000e+00,2.19640376e+04,1.05845032e+05
4.80000000e+00,3.13512723e+00,1.36933545e+00,4.80000000e+00,2.30760937e+04,1.11205609e+05
4.81000000e+00,3.14894330e+00,1.38160668e+00,4.81000000e+00,2.42444705e+04,1.16837675e+05
4.82000000e+00,3.16288374e+00,1.39404437e+00,4.82000000e+00,2.54720203e+04,1.22754981e+05
4.83000000e+00,3.17695026e+00,1.40665154e+00,4.83000000e+00,2.67617400e+04,1.28971972e+05
4.84000000e+00,3.19114457e+00,1.41943127e+00,4.84000000e+00,2.81167782e+04,1.35503825e+05
4.85000000e+00,3.20546844e+00,1.43238672e+00,4.85000000e+00,2.95404431e+04,1.42366487e+05
4.86000000e+00,3.21992365e+00,1.44552113e+00,4.86000000e+00,3.10362102e+04,1.49576713e+05
4.87000000e+00,3.23451202e+00,1.45883780e+00,4.87000000e+00,3.26077313e+04,1.57152104e+05
4.88000000e+00,3.24923543e+00,1.47234012e+00,4.88000000e+00,3.42588428e+04,1.65111155e+05
4.89000000e+00,3.26409574e+00,1.48603156e+00,4.89000000e+00,3.59935758e+04,1.73473296e+05
4.90000000e+00,3.27909490e+00,1.49991564e+00,4.90000000e+00,3.78161652e+04,1.82258943e+05
4.91000000e+00,3.29423486e+00,1.51399600e+00,4.91000000e+00,3.97310606e+04,1.91489543e+05
4.92000000e+00,3.30951762e+00,1.52827635e+00,4.92000000e+00,4.17429370e+04,2.01187631e+05
4.93000000e+00,3.32494523e+00,1.54276049e+00,4.93000000e+00,4.38567058e+04,2.11376885e+05
4.94000000e+00,3.34051975e+00,1.55745231e+00,4.94000000e+00,4.60775276e+04,2.22082178e+05
4.95000000e+00,3.35624331e+00,1.57235578e+00,4.95000000e+00,4.84108241e+04,2.33329647e+05
4.96000000e+00,3.37211806e+00,1.58747499e+00,4.96000000e+00,5.08622916e+04,2.45146750e+05
4.97000000e+00,3.38814620e+00,1.60281412e+00,4.97000000e+00,5.34379149e+04,2.57562336e+05
4.98000000e+00,3.40432997e+00,1.61837743e+00,4.98000000e+00,5.61439821e+04,2.70606716e+05
